LAY, LAYANG,Layang-Layang Aerospace,Malaysia
LPL, LEASE-A-PLANE,Lease-a-Plane International,K
LAQ, LAT,Lebanese Air Transport,Lebanon
LAT, LEBANESE AIR,Lebanese Air Transport (charter),Lebanon
LAD, LADCO-AIR,Lebanon Airport Development Corporation,K
LEB, LEBAP,Lebap,UT
LCA, LECONTE,Leconte Airlines,K
LIA, LIAT,Leeward Islands Air Transport,Antigua and Barbuda
LGD, LEGENDARY,Legend Airlines,K
LWD, LEISURE WORLD,Leisure Air,K
LEN, LENTINI,Lentini Aviation,K
LOR, LEO CHARTER,Leo-Air,South Africa
LEL, LEONAVIA,Leonsa De Aviación,Spain
LVL, LEVEL,Level,Spain and France
LYW, LIBYAN AIRWAYS,Libyan Airlines,Libya
LAA, LIBAIR,Libyan Arab Airlines,Libya
LCR, LIBAC,Libyan Arab Air Cargo,Libya
LIQ, ,Lid Air,Sweden
LTA, LIFT,LIFT Academy,K
LCG, CONGOLAISE,Lignes Aeriennes Congolaises,Democratic Republic of the Congo
LKD, LATCHAD,Lignes Aeriennes Du Tchad,Chad
LME, LIMAIR EXPRESS,Lignes Mauritaniennes Air Express,Mauritania
GCB, LINACONGO,Lignes Nationales Aeriennes - Linacongo,Republic of the Congo
GDQ, ,Lincoln Air National Guard,K
LRT, ,Lincoln Airlines,Y
LSY, LINDSAY AIR,Lindsay Aviation,K
NOT, COSTA NORTE,Línea Aérea Costa Norte,Chile
LMC, LINEAS DECARGA,Línea Aérea Mexicana de Carga,Mexico
LNP, SAPSA,Línea Aérea SAPSA,Chile
NEG, AGUAS NEGRAS,Línea Aérea de Fumig Aguas Negras,Chile
LER, LASER,Línea Aérea de Servicio Ejecutivo Regional,Venezuela
LSE, ,Línea De Aeroservicios,Chile
TUY, AEREOTUY,Línea Turística Aereotuy,Venezuela
ALR, AEROLAIRE,Líneas Aéreas Alaire S.L.,Spain
LCD, LINEAS AZTECA,Líneas Aéreas Azteca,Mexico
LCN, CANEDO,Líneas Aéreas Canedo LAC,Bolivia
LCM, LINEAS COMERCIALES,Líneas Aéreas Comerciales,Mexico
EDD, LINEAS DURANGO,Líneas Aéreas Ejectuivas De Durango,Mexico
EDR, ELDORADRO,Líneas Aéreas Eldorado,Colombia
FED, FEDERALES,Líneas Aéreas Federales,Argentina
LMN, LINEAS MONARCA,Líneas Aéreas Monarca,Mexico
LIJ, LINEAS JOSE,Líneas Aéreas San Jose,Mexico
UMA, HUMAYA,Líneas Aéreas del Humaya,Mexico
LEC, LECA,Linex,Central African Republic
SMS, SANTOMENSES,Linhas Aéreas Santomenses,São Tomé and Príncipe
LAM, MOZAMBIQUE,Linhas Aéreas de Moçambique,Mozambique
LAW, ,Link Airways of Australia,Y
WGT, WORLDGATE,Volkswagen AirService GmbH,EG
LNI, LION INTER,Lion Air,Indonesia
LEU, LIONSAIR,Lions-Air,Switzerland
LYF, LITHUANIAN AIRFORCE,Lithuanian Air Force,Lithuania
LRA, LITTLE RED,Little Red Air Service,C
LVG, LIVINGSTON,Livingston Energy Flight,Italy
LLB, LLOYDAEREO,Lloyd Aéreo Boliviano,Bolivia
LNA, ELNAIR,Lnair Air Services,Spain
XLG, ,Lockheed Air Terminal,K
LAC, LOCKHEED,Lockeed Aircraft Corporation,K
XDD, ,Lockheed DUATS,K
CBD, CATBIRD,Lockheed Martin Aeronautics,K
LNG, LIGHTNING,Lockheed Martin Aeronautics Company,K
LOG, LOGAN,Loganair,EG
CLV, AEROTRAINING,Lom Praha Flying School,LK
LMS, LOMAS,Lomas Helicopters,EG
LCY, LONDON CITY,London City Airport Jet Centre,EG
LNX, LONEX,London Executive Aviation,EG
LOV, LOVEAIR,London Flight Centre (Stansted),EG
LHC, MUSTANG,London Helicopter Centres,EG
LSS, LONE STAR,Lone Star Airlines,K
ORA, LONG ISLAND,Long Island Airlines,K
LGT, LONGTAIL,Longtail Aviation,Bermuda
LRR, LORRAINE,Lorraine Aviation,LF
LSC, CEDROS,Los Cedros Aviación,Chile
TAS, LOTUS FLOWER,Lotus Air,Egypt
LTW, TWENTAIR,Luchtvaartmaatschappij Twente,EH
LKE, LUCKY AIR,Lucky Air,Z
LUT, LUGO,Luft Carago,South Africa
LVD, AIR SANTE,Luftfahrt-Vermietungs-Dienst,Austria
DLH, LUFTHANSA,Lufthansa,ED
GEC, LUFTHANSA CARGO,Lufthansa Cargo,ED
CLH, HANSALINE,Lufthansa CityLine,ED
LHT, LUFTHANSA TECHNIK,Lufthansa Technik,ED
LTF, Garfield,Lufttaxi Fluggesellschaft,ED
LTR, LUFT TRANSPORT,Lufttransport,Norway
LHS, ENTERPRISE LUHANSK,Luhansk,UK
UNY, UNIVERSITY,Lund University School of Aviation,Sweden
LGL, LUXAIR,Luxair,Luxembourg
LXA, RED LION,Luxaviation,Luxembourg
LUV, LUX RESCUE,Luxembourg Air Rescue,Luxembourg
LFE, LUX EXPRESS,Luxflight Executive,Luxembourg
LXO, ,Luxor Air,Egypt
LUZ, LISBON JET,Luzair,Portugal
UKW, UKRAINE WEST,Lviv Airlines,UK
LYD, LYDDAIR,Lydd Air,EG
LCH, LYNCH AIR,Lynch Flying Service,K
LYC, LYNDEN,Lynden Air Cargo,K
LXF, LYNX FLIGHT,Lynx Air International,K
LYX, LYNX AIR,Lynx Aviation,Pakistan
SSX, SHASTA,Lynx Aviation,K
AZN, ,Línea Aérea Amaszonas,Bolivia
LPR, LAPA,Líneas Aéreas Privadas Argentinas,Argentina
LAU, SURAMERICANO,Líneas Aéreas Suramericanas,Colombia
SNG, SNOW EAGLE,LongJiang Airlines,Z
JNA, JIN AIR,Jin Air,South Korea
DQA, ISLAND AVIATION,Maldivian (airline),Maldives
MMH, NIGHT RIDER,McMahon Helicopter,K
HOG, HOGAN AIR,Mahogany Air Charters,Zambia
MTS, ,Med Jets,Mexico
MSF, MEINSHENG,Minsheng International Jet,Z
MXS, MILLON EXPRESS,Millon Express,K
MHF, AIR MARITIME,Maritime Helicopters,K
MWM, MODERNAIR,Modern Transporte Aereo De Carga,Brazil
MSJ, MAGNUM AIR,Magnum Air,Philippines
MWI, MALAWIAN,Malawian Airlines 2014,Malawi
MYP, MANN ROYAL,Mann Yadanarpon Airlines,Myanmar
RDK, RED DUKE,Memorial Hermann Hospital System,K
MLV, MULTI VALLE,Multiservicios Aereos Del Valle,Mexico
MMJ, MACAUJET,Macau Jet International,Z
MXF, MAXFLIGHT,Maximum Flight Advantages,K
MXD, MALINDO EXPRESS,Malindo Airways,Malaysia
MJC, AIR MANDA,Mandarin Air,Z
PLG, PILGRIM,MBK-S,U
DZR, DOZER,Midwest Aviation,K
MSN, ,Milenium Air Servicios Aereos Integrados,Mexico
MFB, MOUNTAINHELI,Mountain Flyers 80,Switzerland
HTL, HOTLINE,My Fair Jet,Austria
JNH, JONAH,M & N Aviation,K
MCF, MAC FOTO,MAC Fotografica,Spain
MRG, MANAG'AIR,MANAG'AIR,LF
MPJ, MAPJET,MAP-Management and Planung,Austria
TFG, TRAFALGAR,MAS Airways,EG
MAA, MAS CARGA,MasAir,Mexico
MWG, MASWINGS,MASwings,Malaysia
MAK, MAKAVIO,MAT Macedonian Airlines,Macedonia
MCC, DISCOVERY,MCC Aviation,South Africa
MGA, MAG AVACION,MG Aviación,Spain
JLA, SALLINE,MIA Airlines,Romania
MGL, MONGOL AIR,MIAT Mongolian Airlines,ZM
MNC, MUNCIE,MIT Airlines,C
MKA, KRUGER-AIR,MK Airline,Ghana
MNB, BLACK SEA,MNG Airlines,Turkey
EBF, SKYRUNNER,MSR Flug-Charter,ED
MCV, MTC AVIACION,MTC Aviación,Mexico
MAQ, MAC AVIATION,Mac Aviation,Spain
MCN, MAC DAN,Mac Dan Aviation Corporation,K
MTD, ,MacKnight Airlines,Y
MCK, ,Macair Airlines,Y
MCS, MACAIR,Macedonian Airlines,Greece
MDH, MADINA AIR,Madina Air,Libya
MJB, MAGIC BLUE,Magic Blue Airlines,EH
MGR, MAGNA AIR,Magna Air,Austria
MLH, MAHALO,Mahalo Air,K
IRM, MAHAN AIR,Mahan Air,Iran
MZS, MAHFOOZ,Mahfooz Aviation,Gambia
MAT, MAINE-AV,Maine Aviation,K
MAJ, MAGIC AIR,Majestic Airlines,K
AKM, MAKAIR,Mak Air,Kazakhstan
MLG, ,Malagasy Airlines,Madagascar
MLX, MALAWI EXPRESS,Malawi Express,Malawi
MKK, AEROKEY,Malaya Aviatsia Dona,U
MAS, MALAYSIAN,Malaysia Airlines,Malaysia
MLT, ,Maleth-Aero,Malta
MAE, MALI AIREXPRESS,Mali Air,Austria
VXP, AVION EXPRESS,Mali Air Express,Mali
MTZ, MALI AIRWAYS,Mali Airways,Mali
MLC, MALILA,Malila Airlift,Democratic Republic of the Congo
MLS, MALL-AIRWAYS,Mall Airways,K
LOD, LOGIC,Malmoe Air Taxi,Sweden
SCW, SCANWING,Malmö Aviation,Sweden
MAY, ,Malta Air,Malta
MAC, MALTA CHARTER,Malta Air Charter,Malta
MWS, MALTA WINGS,Malta Wings,Malta
MAH, MALEV,Malév Hungarian Airlines,Hungary
MLB, MANAF,Manaf International Airways,Burundi
MDL, MANDALA,Mandala Airlines,Indonesia
MDA, MANDARIN,Mandarin Airlines,Taiwan
MNO, TULCA,Mango,South Africa
MHN, MANHATTAN,Manhattan Air,EG
MTO, MANITOULIN,Manitoulin Air Services,C
MNR, TEEMOL,Mann Air,EG
MAN, MANNION,Mannion Air Charter,K
MTS, MANTRUST,Mantrust Asahi Airways,Indonesia
MNX, MANX,Manx Airlines,EG
MAD, MAPLE AIR,Maple Air Services,C
MAR, MARCH,March Helicopters,EG
MCP, MARCOPOLO,Marcopolo Airways,Afghanistan
MGI, MARGHI,Marghi Air,Nigeria
MRK, MARKAIR,Markair,K
MKO, GOSHAWK,Markoss Aviation,EG
MRW, AVIAMARS,Mars RK,UK
MCE, MARSHALL,Marshall Aerospace,EG
MSL, MARSLANDAIR,Marsland Aviation,Sudan
XMA, ,Martin Aviation Services,K
MBE, MARTIN,Martin-Baker,EG
MPH, MARTINAIR,Martinair,EH
MRA, MARTEX,Martinaire,K
MFA, SEAHORSE,Martyn Fiddler Associates,EG
MVN, MARVIN,Marvin Limited,EG
TRP, TROOPER,Maryland State Police,K
MTH, RESEARCH,Massachusetts Institute of Technology,K
MSY, MASSEY,Massey University School of Aviation,New Zealand
MSW, MASTER AIRWAYS,Master Airways,Serbia
MPL, ,Master Planner,K
LMJ, MASTERJET,Masterjet,Portugal
MIA, MAURIA,Mauria,Mauritania
MNV, NAVALE,Mauritanienne Aerienne Et Navale,Mauritania
MRF, MAUR-FRET,Mauritanienne Air Fret,Mauritania
MWY, MAURITANIENNE,Mauritanienne Airways,Mauritania
MDE, MAURI-TRANS,Mauritanienne De Transport Aerien,Mauritania
MVR, MAV-AIR,Maverick Airways,K
MVL, Mavial,Mavial Magadan Airlines,U
MAI, MAX AVIA,Max Avia,Kyrgyzstan
MSF, MAXESA,Max Sea Food,El Salvador
MAX, MAX AVIATION,Max-Aviation,C
MXL, MAXAIR,Maxair,Sweden
MXU, CARGO MAX,Maximus Air Cargo,United Arab Emirates
MXJ, MAX-JET,Maxjet Airways,K
MXS, MAXSUS-AVIA,Maxsus-Avia,Uzbekistan
MXP, BEECHNUT,May Air Xpress,K
MYD, MYLAND,Maya Island Air,Belize
MYI, MAYAIR,Mayair,Mexico
MBS, MBACHI AIR,Mbach Air,Malawi
MCH, MACLINE,McAlpine Helicopters,EG
MKL, MCCALL,McCall Aviation,K
DAC, DACO,McDonnell Douglas,K
MDS, MID-SOUTH,McNeely Charter Services,K
MEK, MED-TRANS,Med-Trans of Florida,K
MDM, MEDAVIA,Medavia,Malta
MRZ, MARS,Medical Air Rescue Services,Zimbabwe
MCL, MEDIC,Medical Aviation Services,EG
MDF, MED-FREIGHT,Mediterranean Air Freight,Greece
MDY, ,Mediterranean Airways,Egypt
MEJ, MEDJET,Medjet International,K
MGK, MEGLA,Mega,Kazakhstan
MEL, MEGA AIR,Mega Linhas Aéreas,Brazil
MKN, MEKONG AIRLINES,Mekong Airlines,Cambodia
MNJ, MENAJET,Menajet,Lebanon
MXX, MERCHANT,Merchant Express Aviation,Nigeria
MEC, MERCAIR,Mercury Aircourier Service,K
POV, AIR POLTAVA,Meridian,UK
MRD, MERIDIAN,Meridian Air Cargo,K
MHL, HASSIMAIR,Meridian Airlines,Nigeria
DSL, DIESEL,Meridian Aviation,EG
MEM, MERIDIAN CHERRY,Meridian Limited,UK
ISS, MERIDIANA,Meridiana,Italy
MEI, AVALON,Merlin Airways,K
MNA, MERPATI,Merpati Nusantara Airlines,Indonesia
ASH, AIR SHUTTLE,Mesa Airlines,K
MES, MESABA,Mesaba Airlines,K
MSQ, META,Meta Linhas Aéreas,Brazil
MET, METMAN,Meteorological Research Flight,EG
MER, METHOW,Methow Aviation,K
MVI, ,Metro Business Aviation,EG
MEX, EAGLE EXPRESS,Metro Express,K
MTR, METRO,Metroflight,K
MTJ, METROJET,Metrojet,Hong Kong
PIX, METROPIX,Metropix UK,EG
MPS, METRO REGIONAL,Metropolis,EH
MXB, MEX BLUE,Mex Blue,Mexico
MJT, MEJETS,Mex-Jet,Mexico
MXA, MEXICANA,Mexicana de Aviación,Mexico
MXT, TRANSMEX,México Transportes Aéreos,Mexico
HUR, HURRICANE CHARTER,Miami Air Charter,K
BSK, BISCAYNE,Miami Air International,K
OWL, NIGHT OWL,Miami Valley Aviation,K
MPT, MIAPET,Miapet-Avia,Armenia
BIB, ,Michelin Air Services,LF
WIZ, WIZARD,Micromatter Technology Solutions,EG
NYL, NILE,Mid Airlines,Sudan
MPA, MID PAC,Mid-Pacific Airlines,K
MJR, MAJOR,Midamerica Jet,K
MEA, CEDAR JET,Middle East Airlines,Lebanon
MID, ,Midland Airport Services,EG
MFR, MIDLINE FREIGHT,Midline Air Freight,K
MIS, MIDSTATE,Midstate Airlines,K
MDW, MIDWAY,Midway Airlines (1993–2003),K
MDW, MIDWAY,Midway Airlines (1976–1991),K
FLA, PALM,Midway Express,K
FAX, FAIRFAX,Midwest Air Freighters,K
MEP, MIDEX,Midwest Airlines,K
MWA, ,Midwest Airlines (Egypt),Egypt
NIT, NIGHTTRAIN,Midwest Aviation,K
MWT, MIDWEST,Midwest Aviation Division,K
HTE, HELICOPTERSMEXICO,Midwest Helicopters De Mexico,Mexico
MLR, MIHIN LANKA,Mihin Lanka,Sri Lanka
MAB, MILLARDAIR,Millardair,C
RJM, MILLEN,Millen Corporation,EG
MLK, NIGERJET,Millennium Air,Nigeria
DLK, DEKKANLANKA,Millennium Airlines,Sri Lanka
MFS, MILLER TIME,Miller Flying Services,K
OXO, MILL AIR,Million Air,K
MIM, MIMINO,Mimino,U
NAB, ,Mina Airline Company,Egypt
OMR, ORMINE,Minair,Central African Republic
EBE, MINEBEA,Minebea Technologies,K
MAZ, MINES,Mines Air Services Zambia,Zambia
MNL, MINILINER,Miniliner,Italy
MNS, MINISTIC,Ministic Air,C
WDG, WATCHDOG,Ministry of Agriculture Fisheries and Food,EG
LIR, LISLINE,Minsk Aircraft Overhaul Plant,Belarus
MIC, MINT AIRWAYS,Mint Airways,Spain
MIR, MIRAMICHI,Miramichi Air Service,C
MIF, MIRAS,Miras,Kazakhstan
MOS, ,Misr Overseas Airways,Egypt
MAF, MISSI,Mission Aviation Fellowship,Indonesia
MSN, MISIONAIR,Missionair,Spain
MRN, MARIANNE,Missions Gouvernemtales Francaises,LF
BDG, BULLDOG,Mississippi State University,K
MVA, VALAIR,Mississippi Valley Airways,K
MSA, AIRMERCI,Mistral Air,Italy
MBO, MOBIL,Mobil Oil,C
MXE, MOZAMBIQUE EXPRESS,Mocambique Expresso,Mozambique
MFZ, MOFAZ AIR,Mofaz Air,Malaysia
MOW, MOHAWK AIR,Mohawk Airlines,K
MUL, MUKULELE,Mokulele Airlines,K
MLE, MOLDAERO,Moldaeroservice,Moldova
MDV, MOLDAVIAN,Moldavian Airlines,Moldova
MVG, MOLDOVA-STATE,Moldova,Moldova
RRV, SKYROVER,Mombasa Air Safari,HK
MON, MONARCH,Monarch Airlines,EG
MNH, MONARCH AIR,Monarch Airlines,K
MFC, EAST WIND,Moncton Flying Club,C
MDB, MONDEAIR CARGO,Monde Air Charters,EG
MTI, MONTERREY AIR,Monerrey Air Taxi,Mexico
MKY, MONKY,Monky Aerotaxis,Mexico
MGX, MONTENEGRO,Montenegro Airlines,Montenegro
MNT, MONTSERRAT,Montserrat Airways,Montserrat
MNY, MOONEY FLIGHT,Mooney Aircraft Corporation,K
MAL, MORNINGSTAR,Morningstar Air Express,C
MSS, WASATCH,Morris Air Service,K
MRO, MORRISON,Morrison Flying Service,K
GAI, GROMOV AIRLINE,Moskovia Airlines,U
MPI, MOSPHIL,Mosphil Aero,Philippines
MSI, MOTOR SICH,Motor Sich,UK
NZM, MOUNTCOOK,Mount Cook Airline,New Zealand
MTN, MOUNTAIN,Mountain Air Cargo,K
MTC, MOUNTAIN LEONE,Mountain Air Company,Sierra Leone
PKP, PIKES PEAK,Mountain Air Express,K
BRR, MOUNTAIN AIR,Mountain Air Service,K
MBI, MOUNTAIN BIRD,Mountain Bird,K
MHA, MOUNTAIN HIGH,Mountain High Aviation,K
MPC, MOUNTAIN PACIFIC,Mountain Pacific Air,C
MTV, MOUNTAIN VALLEY,Mountain Valley Air Service,K
MDN, ,Mudan Airlines,Somali Republic
CMJ, MUDANJIANG,Mudanjiang General Aviation,Z
MTX, MULTITAXI,Multi Taxi,Mexico
WBR, WEBER,Multi-Aero,K
MFT, YORKAIR,Multiflight,
MNZ, MURMAN AIR,Murmansk Aircompany,U
MUA, MURRAY AIR,Murray Air,K
MMR, MUSRATA AIR,Musrata Air Transport,Libya
MAW, MUSTIQUE,Mustique Airways,Barbados
MYW, MYSKY,MyWay Airlines,Georgia
MYT, KESTREL,MyTravel Airways,EG
UBA, UNIONAIR,Myanma Airways,Myanmar
MMA, MYANMAR,Myanmar Airways International,Myanmar
MAV, MINOAN,Minoan Air,Greece
MYA, MYFLUG,Myflug,Iceland
VKG, VIKING,MyTravel Airways,Denmark
AAD, Ambassador,Mann Air Ltd,EG
MHV, SNOWCAP,MHS Aviation GmbH,ED
NAK, ENAC SCHOOL,École Nationale de l'Aviation Civile,LF
NSR, AIR STAR,Nine Star Airways,Thailand
NEW, MEADOW FLIGHT,Northeastern Aviation,K
SIQ, SCIENCE QUEST,National Center for Atmospheric Research,K
NEJ, NET BUSINESS,Netjets Business Aviation,Z
NHV, ,NHV Aviation,Ghana
NHC, NORTHERN,Northern Helicopter,ED
DMD, DIAMONDJET,Namdeb Diamond Corporation,Namibia
NIN, NIGER AIRLINES,Niger Airlines,Niger
FEY, FLYEASY,Fly Easy,India
NUB, VALLETTA,Nomad Aviation,Malta
NJA, SHIN NIHON,New Japan Aviation,Japan
ROW, ROTORWING,Nor Aviation,Norway
NLG, NELCARGO,NEL Cargo,Ivory Coast
NHG, HELGA,NHT Linhas Aéreas,Brazil
WAR, WARBIRDS,NZ Warbirds Association,New Zealand
ANL, AIR NACOIA,Nacoia Lda,Angola
NHZ, NADA AIR,Nada Air Service,Chad
BFN, ,Compangnie Nationale Naganagani,Burkina Faso
NAH, NAHANNI,Nahanni Air Services Ltd,C
NKL, NAKHEEL,Nakheel Aviation,United Arab Emirates
MRE, MED RESCUE,Namibia Commercial Aviation,Namibia
NDF, NAMIBIAN AIR FORCE,Namibian Defence Force,Namibia
CNJ, NINGHANG,Nanjing Airlines,Z
ACK, ACK AIR,Nantucket Airlines,K
NYA, NANYAH,Nanyah Aviation,LL
NAP, NAPIER,Napier Air Service Inc,K
NCM, AIR BANE,Nas Air,Angola
NAS, NASAIRWAYS,Nasair,Eritrea
NJC, NASHVILLE JET,Nashville Jet Charters,K
NCO, NATALCO,Natalco Air Lines,São Tomé and Príncipe
NTK, NATCA,National Air Traffic Controllers Association,K
NSR, NASAIR,National Air Charter,Indonesia
RFI, SHERLOCK,National Air Traffic Services,EG
NAN, NATION AIR,National Airlines,K
NCN, ,National Airlines,Chile
ROK, RED ROCK,National Airlines,K
NAL, NATIONAL,National Airlines,K
NCR, NATIONAL CARGO,National Air Cargo dba National Airlines,K
NIH, NAM,NAM Air,Indonesia
KUS, KUSWAG,National Airlines,South Africa
LFI, AEROMED,National Airways Corporation,South Africa
GTY, ,National Aviation Company,Egypt
TNC, NATCOM,National Aviation Consultants,C
NXT, NATIONAL FREIGHT,National Express,K
GRD, GRID,National Grid plc,EG
JTE, JETEX,National Jet Express,Y
AND, AIR INDIANA,National Jet Service,K
NJS, NATIONAL JET,National Jet Systems,Y
NOL, NAT AIRLINE,National Overseas Airlines Company,Egypt
NLS, PANDER,Nationale Luchtvaartschool,EH
NAE, NATIONS EXPRESS,Nations Air Express Inc,K
NTW, NATIONWIDE,Nationwide Airlines,South Africa
NWZ, ZAMNAT,Nationwide Airlines (Zambia),Zambia
EVM, SCIENCE,Natural Environment Research Council,EG
NRR, NATUREAIR,Natureair,Costa Rica
NRK, NATURELINK,Naturelink Charter,South Africa
NVC, NAV CAN,Nav Canada,C
NAV, NAV DISPATCH,Nav Flight Planning,LK
NVP, ,Navegacao Aérea De Portugal,Portugal
NAY, NAYSA,Navegación Servicios Aéreos Canarios S.A.,Spain
IRI, NAVID,Navid,Iran
NVM, NAVIERA,Naviera Mexicana,Mexico
NVL, NAVLINES,Navigator Airlines,Armenia
XNV, ,Navinc Airlines Services,K
XNS, ,Navtech System Support,C
NZA, ,Nayzak Air Transport,Libya
NEB, NEBRASKA,State of Nebraska,K
NEC, NECON AIR,Necon Air,Nepal
NCG, NETHERLANDS COASTGUARD,Nederlandse Kustwacht,EH
NFT, NEFTEAVIA,Nefteyugansk Aviation Division,U
NLA, NEILTOWN AIR,Neiltown Air,C
NLC, NELAIR,Nelair Charters,South Africa
CGE, COLLEGE,Nelson Aviation College,New Zealand
RNA, ROYAL NEPAL,Nepal Airlines,Nepal
NOS, MOONFLOWER,Neos,Italy
TOX, SKY KINGDOM,Neosiam Airways,Thailand
NSL, NERICAIR,Neric,EG
EJA, EXECJET,NetJets,K
NET, NETWORK,Network Aviation Services,Nigeria
NEZ, ENGAIR,New England Air Express,K
NEA, NEW ENGLAND,New England Airlines,K
NHT, NEWHEIGHTS,New Heights 291,South Africa
NWD, NEW WORLD,New World Jet Corporation,K
NYH, NEW YORK,New York Helicopter,K
GRY, GRAY RIDER,New York State Police,K
KRC, KIWI RESCUE,Royal New Zealand Air Force,New Zealand
HVA, HAVEN-AIR,Newair,K
NLT, NALAIR,Newfoundland Labrador Air Transport,C
NTJ, NEXTJET,NextJet,Sweden
NXF, NEXTFLIGHT,Nextflight Aviation,K
NXS, NEXUS AVIATION,Nexus Aviation,Nigeria
NIS, NICA,Nicaragüense de Aviación,Nicaragua
NCN, NICON AIRWAYS,Nicon Airways,Nigeria
NGA, NIGERIA,Nigeria Airways,Nigeria
NGR, NIGERIAN AIRFORCE,Nigerian Air Force,Nigeria
NGX, AIR GLOBAL,Nigerian Global,Nigeria
EXT, EXECUTIVE,Night Express,ED
NLY, FLYNIKI,Niki,Austria
NKV, AIR NIKOLAEV,Nikolaev-Air,UK
NSA, NILE SAFARIS,Nile Safaris Aviation,Sudan
NVA, ,Nile Valley Aviation Company,Egypt
NLW, NILE WINGS,Nile Wings Aviation Services,Sudan
NBS, NIMBUS,Nimbus Aviation,EG
NCA, NIPPON CARGO,Nippon Cargo Airlines,Japan
NVK, VARTOSKAVIA,Nizhnevartovskavia,U
SRG, ,Search and Rescue 202,EG
SRD, ,Search and Rescue 22,EG
NOH, NORTHOLT,No. 32 (The Royal) Squadron,EG
AKG, GRIFTER,No. 84 Squadron RAF,EG
NBL, NOBIL AIR,Nobil Air,Moldova
NOK, NOK AIR,Nok Air,Thailand
NCT, BIG BIRD,NokScoot,Thailand
NRL, NOLINOR,Nolinor Aviation,C
NMD, NOMAD AIR,Nomad Aviation,Namibia
NOC, NORCOPTER,Norcopter,Norway
NEF, NORDEX,Nord-Flyg,Sweden
AUL, ARCHANGELSK AIR,Nordavia,U
NES, NORDESTE,Nordeste Linhas Aéreas Regionais,Brazil
NRD, NORTH RIDER,Nordic Regional,Sweden
TYA, TAIMYR,NordStar,U
NDS, ,Nordstree (Australia),Y
NWS, NORDLAND,Nordwind Airlines,U
NRT, NORESTAIR,Norestair,Spain
NCF, COUNTY,Norfolk County Flight College,EG
FNA, NORLAND,Norlandair,Iceland
NOA, NORONTAIR,Norontair,C
HMF, LIFEGUARD SWEDEN,Norrlandsflyg,Sweden
NRX, NORSE AIR,Norse Air Charter,South Africa
NIR, NORSEMAN,Norsk Flytjeneste,Norway
NOR, NORSKE,Norsk Helikopter,Norway
DOC, HELIDOC,Norsk Luftambulanse,Norway
RTV, TIC-TAC,Nortavia,Portugal
NAI, NORTH-ADRIA,North Adria Aviation,Croatia
NAO, NORTH AMERICAN,North American Airlines,K
HMR, HAMMER,North American Charters,C
NAJ, JET GROUP,North American Jet Charter Group,K
NAT, MASS AIR,North Atlantic Air Inc,K
NFC, NORTH ATLANTIC,North Atlantic Cargo,Norway
NBN, TEESAIR,North British Airlines,EG
NCB, NORTH CARIBOU,North Caribou Flying Service Ltd,C
NFA, NORTH FLYING,North Flying,Denmark
NRC, NORTH SEA,North Sea Airways,EH
SBX, SKY BOX,North Star Air Cargo,K
NRV, NORVAN,North Vancouver Airlines,C
NWW, HALANT,North West Airlines,Y
PTO, PHOTO,North West Geomatics,C
NEN, NORTHEAST SWAN,North-East Airlines,Nigeria
VBG, VYBORG AIR,North-West Air Transport Company - Vyborg,U
NWL, NORTHWRIGHT,North-Wright Airways,C
NLL, NORTHAFRICAN AIR,Northafrican Air Transport,Libya
NFL, GREAT LAKES,Northaire Freight Lines,K
NSF, NORTON,Northamptonshire School of Flying,EG
NCE, TOP HAT,Northcoast Executive Airlines,K
NEE, NORTHEAST,Northeast Airlines,K
NPX, NORTHEAST EXPRESS,Northeast Aviation,K
NAC, YUKON,Northern Air Cargo,K
BYC, BEIYA,Northern Airlines Sanya,Z
NDA, NORTHERN DAKOTA,Northern Airways,K
CMU, LANNA AIR,Northern Aviation Service,Thailand
NEX, NEATAX,Northern Executive Aviation,EG
NIC, ILLINOIS COMMUTER,Northern Illinois Commuter,K
NTX, NORTAX,Northern Jet Management,K
NTA, THUNDERBIRD,Northern Thunderbird Air,C
KOE, KOKEE,Northland Aviation,K
NSS, NORTHSTAR,Northstar Aviation,K
NHL, NORTHUMBRIA,Northumbria Helicopters,EG
NAL, NORTHWAY,Northway Aviation Ltd,C
NWE, ,Northwest Aero Associates,K
NWA, NORTHWEST,Northwest Airlines,K
NWR, ,Northwest Regional Airlines,Y
NWT, TERRITORIAL,Northwest Territorial Airways,C
PLR, POLARIS,Northwestern Air,C
NWN, NORTHWINDS,Northwinds Northern,C
NAM, MANITOBA,Nortland Air Manitoba,C
NAX, NOR SHUTTLE,Norwegian Air Shuttle,Norway
NRS, REDNOSE,Norwegian Air UK,EG
NAA, NORUEGA,Norwegian Air Argentina,Argentina
IBK, NORTRANS,Norwegian Air International,Ireland
NLH, NORSTAR,Norwegian Long Haul,Norway
NAN, NORSHIP,Norwegian Air Norway,Norway
NSW, NORDIC,Norwegian Air Sweden,Sweden
TFN, SPIRIT,Norwegian Aviation College,Norway
XNT, ,Notams International,K
LBT, NOUVELAIR,Nouvel Air Tunisie,Tunisia
NOV, NOVANILE,Nova Airline,Sudan
PTR, PATROL,Nova Scotia Department of Lands and Forests,C
NVR, NAVIGATOR,Novair,Sweden
NVQ, NOVO AIR,Novo Air,Bangladesh
NVG, SADKO AVIA,Novogorod Air Enterprise,U
NSP, NARPAIR,Novosibirsk Aircraft Repairing Plant,U
